2023-08-01T02:41:00.010Z,8436555.00
2023-08-01T02:41:00.100Z,8436597.00
2023-08-01T02:41:00.190Z,8436587.00
2023-08-01T02:41:00.280Z,8436501.00
2023-08-01T02:41:00.370Z,8436403.00
2023-08-01T02:41:00.460Z,8436485.00
2023-08-01T02:41:00.550Z,8436500.00
2023-08-01T02:41:00.640Z,8436605.00
2023-08-01T02:41:00.730Z,8436667.00
2023-08-01T02:41:00.830Z,8436685.00
2023-08-01T02:41:00.920Z,8436708.00
2023-08-01T02:41:01.010Z,8436605.00
2023-08-01T02:41:01.100Z,8436461.00
2023-08-01T02:41:01.190Z,8436477.00
2023-08-01T02:41:01.280Z,8436424.00
2023-08-01T02:41:01.370Z,8436485.00
2023-08-01T02:41:01.460Z,8436503.00
2023-08-01T02:41:01.560Z,8436533.00
2023-08-01T02:41:01.650Z,8436534.00
2023-08-01T02:41:01.740Z,8436582.00
2023-08-01T02:41:01.830Z,8436571.00
2023-08-01T02:41:01.920Z,8436606.00
2023-08-01T02:41:02.010Z,8436562.00
2023-08-01T02:41:02.104Z,8436550.00
2023-08-01T02:41:02.194Z,8436608.00
2023-08-01T02:41:02.284Z,8436579.00
2023-08-01T02:41:02.384Z,8436568.00
2023-08-01T02:41:02.474Z,8436456.00
2023-08-01T02:41:02.564Z,8436464.00
2023-08-01T02:41:02.654Z,8436562.00
2023-08-01T02:41:02.744Z,8436521.00
2023-08-01T02:41:02.834Z,8436486.00
2023-08-01T02:41:02.924Z,8436531.00
2023-08-01T02:41:03.014Z,8436580.00
2023-08-01T02:41:03.104Z,8436521.00
2023-08-01T02:41:03.204Z,8436515.00
2023-08-01T02:41:03.294Z,8436523.00
2023-08-01T02:41:03.384Z,8436447.00
2023-08-01T02:41:03.474Z,8436473.00
2023-08-01T02:41:03.564Z,8436556.00
2023-08-01T02:41:03.654Z,8436597.00
2023-08-01T02:41:03.744Z,8436519.00
2023-08-01T02:41:03.834Z,8436448.00
2023-08-01T02:41:03.924Z,8436555.00
2023-08-01T02:41:04.024Z,8436626.00
2023-08-01T02:41:04.114Z,8436502.00
2023-08-01T02:41:04.204Z,8436515.00
2023-08-01T02:41:04.294Z,8436554.00
2023-08-01T02:41:04.384Z,8436510.00
2023-08-01T02:41:04.474Z,8436497.00
2023-08-01T02:41:04.564Z,8436581.00
2023-08-01T02:41:04.654Z,8436592.00
2023-08-01T02:41:04.744Z,8436595.00
2023-08-01T02:41:04.844Z,8436609.00
2023-08-01T02:41:04.934Z,8436531.00
2023-08-01T02:41:05.024Z,8436497.00
2023-08-01T02:41:05.114Z,8436471.00
2023-08-01T02:41:05.204Z,8436479.00
2023-08-01T02:41:05.294Z,8436558.00
2023-08-01T02:41:05.384Z,8436517.00
2023-08-01T02:41:05.474Z,8436504.00
2023-08-01T02:41:05.564Z,8436530.00
2023-08-01T02:41:05.664Z,8436542.00
2023-08-01T02:41:05.754Z,8436540.00
2023-08-01T02:41:05.844Z,8436564.00
2023-08-01T02:41:05.934Z,8436606.00
2023-08-01T02:41:06.024Z,8436615.00
2023-08-01T02:41:06.114Z,8436583.00
2023-08-01T02:41:06.204Z,8436667.00
2023-08-01T02:41:06.294Z,8436641.00
2023-08-01T02:41:06.384Z,8436545.00
2023-08-01T02:41:06.484Z,8436595.00
2023-08-01T02:41:06.574Z,8436610.00
2023-08-01T02:41:06.664Z,8436477.00
2023-08-01T02:41:06.754Z,8436509.00
2023-08-01T02:41:06.844Z,8436566.00
2023-08-01T02:41:06.934Z,8436544.00
2023-08-01T02:41:07.024Z,8436583.00
2023-08-01T02:41:07.114Z,8436615.00
2023-08-01T02:41:07.204Z,8436622.00
2023-08-01T02:41:07.304Z,8436496.00
2023-08-01T02:41:07.394Z,8436505.00
2023-08-01T02:41:07.484Z,8436511.00
2023-08-01T02:41:07.574Z,8436501.00
2023-08-01T02:41:07.664Z,8436488.00
2023-08-01T02:41:07.754Z,8436553.00
2023-08-01T02:41:07.844Z,8436735.00
2023-08-01T02:41:07.934Z,8436628.00
2023-08-01T02:41:08.034Z,8436509.00
2023-08-01T02:41:08.124Z,8436434.00
2023-08-01T02:41:08.214Z,8436415.00
2023-08-01T02:41:08.304Z,8436417.00
2023-08-01T02:41:08.394Z,8436398.00
2023-08-01T02:41:08.484Z,8436525.00
2023-08-01T02:41:08.574Z,8436512.00
2023-08-01T02:41:08.664Z,8436463.00
2023-08-01T02:41:08.754Z,8436551.00
